season,week,celebrity_name,wiki_title,wiki_edits_week,wiki_editors_week,wiki_bytes_net_week,window_start,window_end,status
11,6,Kurt Warner,Kurt Warner,7,7,716,2010-10-25,2010-10-31,OK
11,7,Kurt Warner,Kurt Warner,10,9,-12,2010-11-01,2010-11-07,OK
11,8,Kurt Warner,Kurt Warner,6,6,144,2010-11-08,2010-11-14,OK
11,9,Kurt Warner,Kurt Warner,8,6,-31,2010-11-15,2010-11-21,OK
11,10,Kurt Warner,Kurt Warner,4,2,4,2010-11-22,2010-11-28,OK
11,1,Kyle Massey,Kyle Massey,15,13,5,2010-09-20,2010-09-26,OK
11,2,Kyle Massey,Kyle Massey,18,12,-142,2010-09-27,2010-10-03,OK
11,3,Kyle Massey,Kyle Massey,8,7,189,2010-10-04,2010-10-10,OK
11,4,Kyle Massey,Kyle Massey,10,7,188,2010-10-11,2010-10-17,OK
11,5,Kyle Massey,Kyle Massey,15,6,207,2010-10-18,2010-10-24,OK
11,6,Kyle Massey,Kyle Massey,4,4,-255,2010-10-25,2010-10-31,OK
11,7,Kyle Massey,Kyle Massey,11,9,283,2010-11-01,2010-11-07,OK
11,8,Kyle Massey,Kyle Massey,12,7,-81,2010-11-08,2010-11-14,OK
11,9,Kyle Massey,Kyle Massey,9,9,-889,2010-11-15,2010-11-21,OK
11,10,Kyle Massey,Kyle Massey,49,33,-69,2010-11-22,2010-11-28,OK
11,1,Margaret Cho,Margaret Cho,8,6,82,2010-09-20,2010-09-26,OK
11,2,Margaret Cho,Margaret Cho,10,7,-41,2010-09-27,2010-10-03,OK
11,3,Margaret Cho,Margaret Cho,7,5,22,2010-10-04,2010-10-10,OK
11,4,Margaret Cho,Margaret Cho,3,3,0,2010-10-11,2010-10-17,OK
11,5,Margaret Cho,Margaret Cho,0,0,0,2010-10-18,2010-10-24,OK
11,6,Margaret Cho,Margaret Cho,6,5,-22,2010-10-25,2010-10-31,OK
11,7,Margaret Cho,Margaret Cho,2,2,0,2010-11-01,2010-11-07,OK
11,8,Margaret Cho,Margaret Cho,3,2,5,2010-11-08,2010-11-14,OK
11,9,Margaret Cho,Margaret Cho,0,0,0,2010-11-15,2010-11-21,OK
11,10,Margaret Cho,Margaret Cho,0,0,0,2010-11-22,2010-11-28,OK
11,1,Michael Bolton,Michael Bolton,6,6,-464,2010-09-20,2010-09-26,OK
11,2,Michael Bolton,Michael Bolton,11,11,229,2010-09-27,2010-10-03,OK
11,3,Michael Bolton,Michael Bolton,3,3,-25,2010-10-04,2010-10-10,OK
11,4,Michael Bolton,Michael Bolton,7,6,-9,2010-10-11,2010-10-17,OK
11,5,Michael Bolton,Michael Bolton,0,0,0,2010-10-18,2010-10-24,OK
11,6,Michael Bolton,Michael Bolton,11,8,-75,2010-10-25,2010-10-31,OK
11,7,Michael Bolton,Michael Bolton,3,3,-77,2010-11-01,2010-11-07,OK
11,8,Michael Bolton,Michael Bolton,10,7,26,2010-11-08,2010-11-14,OK
11,9,Michael Bolton,Michael Bolton,1,1,0,2010-11-15,2010-11-21,OK
11,10,Michael Bolton,Michael Bolton,7,4,5,2010-11-22,2010-11-28,OK
11,1,Rick Fox,Rick Fox,9,4,159,2010-09-20,2010-09-26,OK
11,2,Rick Fox,Rick Fox,1,1,0,2010-09-27,2010-10-03,OK
11,3,Rick Fox,Rick Fox,5,4,-2993,2010-10-04,2010-10-10,OK
11,4,Rick Fox,Rick Fox,2,2,1799,2010-10-11,2010-10-17,OK
11,5,Rick Fox,Rick Fox,5,4,-82,2010-10-18,2010-10-24,OK
11,6,Rick Fox,Rick Fox,4,4,34,2010-10-25,2010-10-31,OK
11,7,Rick Fox,Rick Fox,11,10,-233,2010-11-01,2010-11-07,OK
11,8,Rick Fox,Rick Fox,1,1,0,2010-11-08,2010-11-14,OK
11,9,Rick Fox,Rick Fox,7,3,8,2010-11-15,2010-11-21,OK
11,10,Rick Fox,Rick Fox,5,4,23,2010-11-22,2010-11-28,OK
11,1,The Situation,Michael Sorrentino,7,6,99,2010-09-20,2010-09-26,OK
11,2,The Situation,Michael Sorrentino,4,4,5,2010-09-27,2010-10-03,OK
11,3,The Situation,Michael Sorrentino,2,2,0,2010-10-04,2010-10-10,OK
11,4,The Situation,Michael Sorrentino,25,20,58,2010-10-11,2010-10-17,OK
11,5,The Situation,Michael Sorrentino,3,3,0,2010-10-18,2010-10-24,OK
11,6,The Situation,Michael Sorrentino,0,0,0,2010-10-25,2010-10-31,OK
11,7,The Situation,Michael Sorrentino,0,0,0,2010-11-01,2010-11-07,OK
11,8,The Situation,Michael Sorrentino,0,0,0,2010-11-08,2010-11-14,OK
11,9,The Situation,Michael Sorrentino,2,2,0,2010-11-15,2010-11-21,OK
11,10,The Situation,Michael Sorrentino,0,0,0,2010-11-22,2010-11-28,OK
12,1,Chelsea Kane,Chelsea Kane,8,6,21,2011-03-21,2011-03-27,OK
12,2,Chelsea Kane,Chelsea Kane,42,28,319,2011-03-28,2011-04-03,OK
12,3,Chelsea Kane,Chelsea Kane,4,4,51,2011-04-04,2011-04-10,OK
12,4,Chelsea Kane,Chelsea Kane,26,17,140,2011-04-11,2011-04-17,OK
12,5,Chelsea Kane,Chelsea Kane,16,11,-246,2011-04-18,2011-04-24,OK
12,6,Chelsea Kane,Chelsea Kane,26,11,443,2011-04-25,2011-05-01,OK
12,7,Chelsea Kane,Chelsea Kane,27,11,154,2011-05-02,2011-05-08,OK
12,8,Chelsea Kane,Chelsea Kane,6,4,-9,2011-05-09,2011-05-15,OK
12,9,Chelsea Kane,Chelsea Kane,8,7,-5,2011-05-16,2011-05-22,OK
12,10,Chelsea Kane,Chelsea Kane,42,25,-409,2011-05-23,2011-05-29,OK
12,1,Chris Jericho,Chris Jericho,11,7,219,2011-03-21,2011-03-27,OK
12,2,Chris Jericho,Chris Jericho,4,4,0,2011-03-28,2011-04-03,OK
12,3,Chris Jericho,Chris Jericho,10,4,-188,2011-04-04,2011-04-10,OK
12,4,Chris Jericho,Chris Jericho,6,2,134,2011-04-11,2011-04-17,OK
12,5,Chris Jericho,Chris Jericho,3,2,314,2011-04-18,2011-04-24,OK
12,6,Chris Jericho,Chris Jericho,9,8,77,2011-04-25,2011-05-01,OK
12,7,Chris Jericho,Chris Jericho,14,5,534,2011-05-02,2011-05-08,OK
12,8,Chris Jericho,Chris Jericho,1,1,0,2011-05-09,2011-05-15,OK
12,9,Chris Jericho,Chris Jericho,12,5,169,2011-05-16,2011-05-22,OK
12,10,Chris Jericho,Chris Jericho,24,17,108,2011-05-23,2011-05-29,OK
12,1,Hines Ward,Hines Ward,16,9,-213,2011-03-21,2011-03-27,OK
12,2,Hines Ward,Hines Ward,7,7,-154,2011-03-28,2011-04-03,OK
12,3,Hines Ward,Hines Ward,5,4,-112,2011-04-04,2011-04-10,OK
12,4,Hines Ward,Hines Ward,9,7,-30,2011-04-11,2011-04-17,OK
12,5,Hines Ward,Hines Ward,6,4,-300,2011-04-18,2011-04-24,OK
12,6,Hines Ward,Hines Ward,2,2,8471,2011-04-25,2011-05-01,OK
12,7,Hines Ward,Hines Ward,4,3,43,2011-05-02,2011-05-08,OK
12,8,Hines Ward,Hines Ward,3,2,9,2011-05-09,2011-05-15,OK
12,9,Hines Ward,Hines Ward,16,12,25104,2011-05-16,2011-05-22,OK
12,10,Hines Ward,Hines Ward,54,36,-4970,2011-05-23,2011-05-29,OK
12,1,Kendra Wilkinson,Kendra Wilkinson,0,0,0,2011-03-21,2011-03-27,OK
12,2,Kendra Wilkinson,Kendra Wilkinson,0,0,0,2011-03-28,2011-04-03,OK
12,3,Kendra Wilkinson,Kendra Wilkinson,0,0,0,2011-04-04,2011-04-10,OK
12,4,Kendra Wilkinson,Kendra Wilkinson,1,1,0,2011-04-11,2011-04-17,OK
12,5,Kendra Wilkinson,Kendra Wilkinson,0,0,0,2011-04-18,2011-04-24,OK
12,6,Kendra Wilkinson,Kendra Wilkinson,0,0,0,2011-04-25,2011-05-01,OK
12,7,Kendra Wilkinson,Kendra Wilkinson,2,2,0,2011-05-02,2011-05-08,OK
12,8,Kendra Wilkinson,Kendra Wilkinson,0,0,0,2011-05-09,2011-05-15,OK
12,9,Kendra Wilkinson,Kendra Wilkinson,2,2,0,2011-05-16,2011-05-22,OK
12,10,Kendra Wilkinson,Kendra Wilkinson,1,1,0,2011-05-23,2011-05-29,OK
12,1,Kirstie Alley,Kirstie Alley,18,13,241,2011-03-21,2011-03-27,OK
12,2,Kirstie Alley,Kirstie Alley,2,2,-9,2011-03-28,2011-04-03,OK
12,3,Kirstie Alley,Kirstie Alley,18,14,-42,2011-04-04,2011-04-10,OK
12,4,Kirstie Alley,Kirstie Alley,3,3,0,2011-04-11,2011-04-17,OK
12,5,Kirstie Alley,Kirstie Alley,5,4,0,2011-04-18,2011-04-24,OK
12,6,Kirstie Alley,Kirstie Alley,10,7,1,2011-04-25,2011-05-01,OK
12,7,Kirstie Alley,Kirstie Alley,5,5,-7,2011-05-02,2011-05-08,OK
12,8,Kirstie Alley,Kirstie Alley,2,1,-1,2011-05-09,2011-05-15,OK
12,9,Kirstie Alley,Kirstie Alley,14,8,-47,2011-05-16,2011-05-22,OK
12,10,Kirstie Alley,Kirstie Alley,30,21,1038,2011-05-23,2011-05-29,OK
12,1,Mike Catherwood,Michael Catherwood,3,3,44,2011-03-21,2011-03-27,OK
12,2,Mike Catherwood,Michael Catherwood,13,10,-2085,2011-03-28,2011-04-03,OK
12,3,Mike Catherwood,Michael Catherwood,6,3,16,2011-04-04,2011-04-10,OK
12,4,Mike Catherwood,Michael Catherwood,1,1,0,2011-04-11,2011-04-17,OK
12,5,Mike Catherwood,Michael Catherwood,3,3,37,2011-04-18,2011-04-24,OK
12,6,Mike Catherwood,Michael Catherwood,0,0,0,2011-04-25,2011-05-01,OK
12,7,Mike Catherwood,Michael Catherwood,3,3,38,2011-05-02,2011-05-08,OK
12,8,Mike Catherwood,Michael Catherwood,11,1,-105,2011-05-09,2011-05-15,OK
12,9,Mike Catherwood,Michael Catherwood,5,3,-334,2011-05-16,2011-05-22,OK
12,10,Mike Catherwood,Michael Catherwood,0,0,0,2011-05-23,2011-05-29,OK
12,1,Petra Nemcova,Petra Němcová,6,6,-26,2011-03-21,2011-03-27,OK
12,2,Petra Nemcova,Petra Němcová,2,2,0,2011-03-28,2011-04-03,OK
12,3,Petra Nemcova,Petra Němcová,0,0,0,2011-04-04,2011-04-10,OK
12,4,Petra Nemcova,Petra Němcová,0,0,0,2011-04-11,2011-04-17,OK
12,5,Petra Nemcova,Petra Němcová,7,7,-22,2011-04-18,2011-04-24,OK
12,6,Petra Nemcova,Petra Němcová,1,1,0,2011-04-25,2011-05-01,OK
12,7,Petra Nemcova,Petra Němcová,0,0,0,2011-05-02,2011-05-08,OK
12,8,Petra Nemcova,Petra Němcová,6,2,-30,2011-05-09,2011-05-15,OK
12,9,Petra Nemcova,Petra Němcová,0,0,0,2011-05-16,2011-05-22,OK
12,10,Petra Nemcova,Petra Němcová,4,4,4,2011-05-23,2011-05-29,OK
12,1,Ralph Macchio,Ralph Macchio,12,8,714,2011-03-21,2011-03-27,OK
12,2,Ralph Macchio,Ralph Macchio,9,6,-90,2011-03-28,2011-04-03,OK
12,3,Ralph Macchio,Ralph Macchio,22,14,3,2011-04-04,2011-04-10,OK
12,4,Ralph Macchio,Ralph Macchio,6,5,31,2011-04-11,2011-04-17,OK
12,5,Ralph Macchio,Ralph Macchio,16,7,-278,2011-04-18,2011-04-24,OK
12,6,Ralph Macchio,Ralph Macchio,4,3,0,2011-04-25,2011-05-01,OK
12,7,Ralph Macchio,Ralph Macchio,4,2,-4,2011-05-02,2011-05-08,OK
12,8,Ralph Macchio,Ralph Macchio,8,6,125,2011-05-09,2011-05-15,OK
12,9,Ralph Macchio,Ralph Macchio,12,10,-325,2011-05-16,2011-05-22,OK
12,10,Ralph Macchio,Ralph Macchio,10,2,-41,2011-05-23,2011-05-29,OK
12,1,Romeo,Romeo,3,1,1,2011-03-21,2011-03-27,OK
12,2,Romeo,Romeo,2,2,-36,2011-03-28,2011-04-03,OK
12,3,Romeo,Romeo,3,2,-153,2011-04-04,2011-04-10,OK
12,4,Romeo,Romeo,0,0,0,2011-04-11,2011-04-17,OK
12,5,Romeo,Romeo,48,8,-203,2011-04-18,2011-04-24,OK
12,6,Romeo,Romeo,14,4,-54,2011-04-25,2011-05-01,OK
12,7,Romeo,Romeo,7,5,-57,2011-05-02,2011-05-08,OK
12,8,Romeo,Romeo,2,2,7,2011-05-09,2011-05-15,OK
12,9,Romeo,Romeo,3,3,2460,2011-05-16,2011-05-22,OK
12,10,Romeo,Romeo,5,4,-76,2011-05-23,2011-05-29,OK
12,1,Sugar Ray Leonard,Sugar Ray Leonard,11,7,-4737,2011-03-21,2011-03-27,OK
12,2,Sugar Ray Leonard,Sugar Ray Leonard,3,3,-119,2011-03-28,2011-04-03,OK
12,3,Sugar Ray Leonard,Sugar Ray Leonard,7,5,-847,2011-04-04,2011-04-10,OK
12,4,Sugar Ray Leonard,Sugar Ray Leonard,9,9,367,2011-04-11,2011-04-17,OK
12,5,Sugar Ray Leonard,Sugar Ray Leonard,0,0,0,2011-04-18,2011-04-24,OK
12,6,Sugar Ray Leonard,Sugar Ray Leonard,3,1,5,2011-04-25,2011-05-01,OK
12,7,Sugar Ray Leonard,Sugar Ray Leonard,0,0,0,2011-05-02,2011-05-08,OK
12,8,Sugar Ray Leonard,Sugar Ray Leonard,3,2,0,2011-05-09,2011-05-15,OK
12,9,Sugar Ray Leonard,Sugar Ray Leonard,5,3,102,2011-05-16,2011-05-22,OK
12,10,Sugar Ray Leonard,Sugar Ray Leonard,6,5,-1,2011-05-23,2011-05-29,OK
12,1,Wendy Williams,Wendy Williams,7,6,-86,2011-03-21,2011-03-27,OK
12,2,Wendy Williams,Wendy Williams,34,12,-583,2011-03-28,2011-04-03,OK
12,3,Wendy Williams,Wendy Williams,27,18,105,2011-04-04,2011-04-10,OK
12,4,Wendy Williams,Wendy Williams,8,7,174,2011-04-11,2011-04-17,OK
12,5,Wendy Williams,Wendy Williams,2,2,44,2011-04-18,2011-04-24,OK
12,6,Wendy Williams,Wendy Williams,8,6,42,2011-04-25,2011-05-01,OK
12,7,Wendy Williams,Wendy Williams,2,2,0,2011-05-02,2011-05-08,OK
12,8,Wendy Williams,Wendy Williams,0,0,0,2011-05-09,2011-05-15,OK
12,9,Wendy Williams,Wendy Williams,4,3,-26,2011-05-16,2011-05-22,OK
12,10,Wendy Williams,Wendy Williams,6,5,95,2011-05-23,2011-05-29,OK
13,1,Carson Kressley,Carson Kressley,0,0,0,2011-09-19,2011-09-25,OK
13,2,Carson Kressley,Carson Kressley,1,1,0,2011-09-26,2011-10-02,OK
13,3,Carson Kressley,Carson Kressley,0,0,0,2011-10-03,2011-10-09,OK
13,4,Carson Kressley,Carson Kressley,0,0,0,2011-10-10,2011-10-16,OK
13,5,Carson Kressley,Carson Kressley,10,7,443,2011-10-17,2011-10-23,OK
13,6,Carson Kressley,Carson Kressley,0,0,0,2011-10-24,2011-10-30,OK
13,7,Carson Kressley,Carson Kressley,0,0,0,2011-10-31,2011-11-06,OK
13,8,Carson Kressley,Carson Kressley,0,0,0,2011-11-07,2011-11-13,OK
13,9,Carson Kressley,Carson Kressley,0,0,0,2011-11-14,2011-11-20,OK
13,10,Carson Kressley,Carson Kressley,3,3,-11,2011-11-21,2011-11-27,OK
13,1,Chaz Bono,Chaz Bono,8,7,20,2011-09-19,2011-09-25,OK
13,2,Chaz Bono,Chaz Bono,4,2,-4,2011-09-26,2011-10-02,OK
13,3,Chaz Bono,Chaz Bono,2,2,-33,2011-10-03,2011-10-09,OK
13,4,Chaz Bono,Chaz Bono,1,1,0,2011-10-10,2011-10-16,OK
13,5,Chaz Bono,Chaz Bono,3,2,52,2011-10-17,2011-10-23,OK
13,6,Chaz Bono,Chaz Bono,2,2,34,2011-10-24,2011-10-30,OK
13,7,Chaz Bono,Chaz Bono,2,2,-147,2011-10-31,2011-11-06,OK
13,8,Chaz Bono,Chaz Bono,2,2,0,2011-11-07,2011-11-13,OK
13,9,Chaz Bono,Chaz Bono,4,1,847,2011-11-14,2011-11-20,OK
13,10,Chaz Bono,Chaz Bono,2,1,1,2011-11-21,2011-11-27,OK
13,1,Chynna Phillips,Chynna Phillips,10,7,874,2011-09-19,2011-09-25,OK
13,2,Chynna Phillips,Chynna Phillips,1,1,0,2011-09-26,2011-10-02,OK
13,3,Chynna Phillips,Chynna Phillips,4,4,1,2011-10-03,2011-10-09,OK
13,4,Chynna Phillips,Chynna Phillips,10,7,0,2011-10-10,2011-10-16,OK
13,5,Chynna Phillips,Chynna Phillips,1,1,0,2011-10-17,2011-10-23,OK
13,6,Chynna Phillips,Chynna Phillips,2,2,6,2011-10-24,2011-10-30,OK
13,7,Chynna Phillips,Chynna Phillips,2,1,-594,2011-10-31,2011-11-06,OK
13,8,Chynna Phillips,Chynna Phillips,2,2,0,2011-11-07,2011-11-13,OK
13,9,Chynna Phillips,Chynna Phillips,0,0,0,2011-11-14,2011-11-20,OK
13,10,Chynna Phillips,Chynna Phillips,1,1,0,2011-11-21,2011-11-27,OK
13,1,David Arquette,David Arquette,2,2,-110,2011-09-19,2011-09-25,OK
13,2,David Arquette,David Arquette,6,5,-16,2011-09-26,2011-10-02,OK
13,3,David Arquette,David Arquette,1,1,0,2011-10-03,2011-10-09,OK
13,4,David Arquette,David Arquette,1,1,0,2011-10-10,2011-10-16,OK
13,5,David Arquette,David Arquette,3,3,13,2011-10-17,2011-10-23,OK
13,6,David Arquette,David Arquette,0,0,0,2011-10-24,2011-10-30,OK
13,7,David Arquette,David Arquette,2,2,0,2011-10-31,2011-11-06,OK
13,8,David Arquette,David Arquette,1,1,0,2011-11-07,2011-11-13,OK
13,9,David Arquette,David Arquette,0,0,0,2011-11-14,2011-11-20,OK
13,10,David Arquette,David Arquette,5,4,259,2011-11-21,2011-11-27,OK
13,1,Elisabetta Canalis,Elisabetta Canalis,1,1,0,2011-09-19,2011-09-25,OK
13,2,Elisabetta Canalis,Elisabetta Canalis,6,5,109,2011-09-26,2011-10-02,OK
13,3,Elisabetta Canalis,Elisabetta Canalis,2,1,25,2011-10-03,2011-10-09,OK
13,4,Elisabetta Canalis,Elisabetta Canalis,5,3,-162,2011-10-10,2011-10-16,OK
13,5,Elisabetta Canalis,Elisabetta Canalis,13,5,-99,2011-10-17,2011-10-23,OK
13,6,Elisabetta Canalis,Elisabetta Canalis,4,2,-19,2011-10-24,2011-10-30,OK
13,7,Elisabetta Canalis,Elisabetta Canalis,1,1,0,2011-10-31,2011-11-06,OK
13,8,Elisabetta Canalis,Elisabetta Canalis,1,1,0,2011-11-07,2011-11-13,OK
13,9,Elisabetta Canalis,Elisabetta Canalis,0,0,0,2011-11-14,2011-11-20,OK
13,10,Elisabetta Canalis,Elisabetta Canalis,0,0,0,2011-11-21,2011-11-27,OK
13,1,Hope Solo,Hope Solo,7,7,964,2011-09-19,2011-09-25,OK
13,2,Hope Solo,Hope Solo,12,7,-425,2011-09-26,2011-10-02,OK
13,3,Hope Solo,Hope Solo,10,8,-183,2011-10-03,2011-10-09,OK
13,4,Hope Solo,Hope Solo,8,6,-279,2011-10-10,2011-10-16,OK
13,5,Hope Solo,Hope Solo,19,15,509,2011-10-17,2011-10-23,OK
13,6,Hope Solo,Hope Solo,20,16,-55,2011-10-24,2011-10-30,OK
13,7,Hope Solo,Hope Solo,15,9,-1968,2011-10-31,2011-11-06,OK
13,8,Hope Solo,Hope Solo,13,10,62,2011-11-07,2011-11-13,OK
13,9,Hope Solo,Hope Solo,18,11,30,2011-11-14,2011-11-20,OK
13,10,Hope Solo,Hope Solo,8,5,23,2011-11-21,2011-11-27,OK
13,1,J.R. Martinez,J. R. Martinez,20,10,2319,2011-09-19,2011-09-25,OK
13,2,J.R. Martinez,J. R. Martinez,1,1,0,2011-09-26,2011-10-02,OK
13,3,J.R. Martinez,J. R. Martinez,16,12,1289,2011-10-03,2011-10-09,OK
13,4,J.R. Martinez,J. R. Martinez,10,8,-21,2011-10-10,2011-10-16,OK
13,5,J.R. Martinez,J. R. Martinez,8,6,-8,2011-10-17,2011-10-23,OK
13,6,J.R. Martinez,J. R. Martinez,10,8,369,2011-10-24,2011-10-30,OK
13,7,J.R. Martinez,J. R. Martinez,12,9,-1275,2011-10-31,2011-11-06,OK
13,8,J.R. Martinez,J. R. Martinez,12,10,113,2011-11-07,2011-11-13,OK
13,9,J.R. Martinez,J. R. Martinez,18,14,-31,2011-11-14,2011-11-20,OK
13,10,J.R. Martinez,J. R. Martinez,56,40,-6063,2011-11-21,2011-11-27,OK
13,1,Kristin Cavallari,Kristin Cavallari,21,11,20,2011-09-19,2011-09-25,OK
13,2,Kristin Cavallari,Kristin Cavallari,11,6,915,2011-09-26,2011-10-02,OK
13,3,Kristin Cavallari,Kristin Cavallari,14,11,2,2011-10-03,2011-10-09,OK
13,4,Kristin Cavallari,Kristin Cavallari,2,2,0,2011-10-10,2011-10-16,OK
13,5,Kristin Cavallari,Kristin Cavallari,0,0,0,2011-10-17,2011-10-23,OK
13,6,Kristin Cavallari,Kristin Cavallari,8,7,32,2011-10-24,2011-10-30,OK
13,7,Kristin Cavallari,Kristin Cavallari,4,3,-50,2011-10-31,2011-11-06,OK
13,8,Kristin Cavallari,Kristin Cavallari,3,2,31,2011-11-07,2011-11-13,OK
13,9,Kristin Cavallari,Kristin Cavallari,1,1,0,2011-11-14,2011-11-20,OK
13,10,Kristin Cavallari,Kristin Cavallari,5,5,-143,2011-11-21,2011-11-27,OK
13,1,Metta World Peace (Ron),Metta Sandiford-Artest,11,6,5,2011-09-19,2011-09-25,OK
13,2,Metta World Peace (Ron),Metta Sandiford-Artest,10,5,-4,2011-09-26,2011-10-02,OK
13,3,Metta World Peace (Ron),Metta Sandiford-Artest,6,4,99,2011-10-03,2011-10-09,OK
13,4,Metta World Peace (Ron),Metta Sandiford-Artest,5,3,0,2011-10-10,2011-10-16,OK
13,5,Metta World Peace (Ron),Metta Sandiford-Artest,15,9,347,2011-10-17,2011-10-23,OK
13,6,Metta World Peace (Ron),Metta Sandiford-Artest,4,4,-4,2011-10-24,2011-10-30,OK
13,7,Metta World Peace (Ron),Metta Sandiford-Artest,8,8,10,2011-10-31,2011-11-06,OK
13,8,Metta World Peace (Ron),Metta Sandiford-Artest,17,10,1651,2011-11-07,2011-11-13,OK
13,9,Metta World Peace (Ron),Metta Sandiford-Artest,16,11,1708,2011-11-14,2011-11-20,OK
13,10,Metta World Peace (Ron),Metta Sandiford-Artest,6,6,20,2011-11-21,2011-11-27,OK
13,1,Nancy Grace,Nancy Grace,1,1,0,2011-09-19,2011-09-25,OK
13,2,Nancy Grace,Nancy Grace,3,2,19,2011-09-26,2011-10-02,OK
13,3,Nancy Grace,Nancy Grace,0,0,0,2011-10-03,2011-10-09,OK
13,4,Nancy Grace,Nancy Grace,0,0,0,2011-10-10,2011-10-16,OK
13,5,Nancy Grace,Nancy Grace,6,1,-33,2011-10-17,2011-10-23,OK
13,6,Nancy Grace,Nancy Grace,7,5,-2,2011-10-24,2011-10-30,OK
13,7,Nancy Grace,Nancy Grace,0,0,0,2011-10-31,2011-11-06,OK
13,8,Nancy Grace,Nancy Grace,2,2,0,2011-11-07,2011-11-13,OK
13,9,Nancy Grace,Nancy Grace,0,0,0,2011-11-14,2011-11-20,OK
13,10,Nancy Grace,Nancy Grace,0,0,0,2011-11-21,2011-11-27,OK
13,1,Ricki Lake,Ricki Lake,3,3,-4,2011-09-19,2011-09-25,OK
13,2,Ricki Lake,Ricki Lake,2,2,0,2011-09-26,2011-10-02,OK
13,3,Ricki Lake,Ricki Lake,21,4,-139,2011-10-03,2011-10-09,OK
13,4,Ricki Lake,Ricki Lake,28,3,-16,2011-10-10,2011-10-16,OK
13,5,Ricki Lake,Ricki Lake,8,4,-13,2011-10-17,2011-10-23,OK
13,6,Ricki Lake,Ricki Lake,3,3,0,2011-10-24,2011-10-30,OK
13,7,Ricki Lake,Ricki Lake,17,2,-186,2011-10-31,2011-11-06,OK
13,8,Ricki Lake,Ricki Lake,6,4,-191,2011-11-07,2011-11-13,OK
13,9,Ricki Lake,Ricki Lake,6,5,0,2011-11-14,2011-11-20,OK
13,10,Ricki Lake,Ricki Lake,9,7,-2,2011-11-21,2011-11-27,OK
13,1,Rob Kardashian,Rob Kardashian,7,4,-44,2011-09-19,2011-09-25,OK
13,2,Rob Kardashian,Rob Kardashian,21,8,372,2011-09-26,2011-10-02,OK
13,3,Rob Kardashian,Rob Kardashian,18,13,-154,2011-10-03,2011-10-09,OK
13,4,Rob Kardashian,Rob Kardashian,37,18,-83,2011-10-10,2011-10-16,OK
13,5,Rob Kardashian,Rob Kardashian,15,9,-5,2011-10-17,2011-10-23,OK
13,6,Rob Kardashian,Rob Kardashian,8,8,29,2011-10-24,2011-10-30,OK
13,7,Rob Kardashian,Rob Kardashian,14,11,435,2011-10-31,2011-11-06,OK
13,8,Rob Kardashian,Rob Kardashian,26,7,-105,2011-11-07,2011-11-13,OK
13,9,Rob Kardashian,Rob Kardashian,13,8,2474,2011-11-14,2011-11-20,OK
13,10,Rob Kardashian,Rob Kardashian,25,18,-26,2011-11-21,2011-11-27,OK
14,1,Donald Driver,Donald Driver,2,2,-105,2012-03-19,2012-03-25,OK
14,2,Donald Driver,Donald Driver,7,7,-114,2012-03-26,2012-04-01,OK
14,3,Donald Driver,Donald Driver,1,1,0,2012-04-02,2012-04-08,OK
14,4,Donald Driver,Donald Driver,0,0,0,2012-04-09,2012-04-15,OK
14,5,Donald Driver,Donald Driver,0,0,0,2012-04-16,2012-04-22,OK
14,6,Donald Driver,Donald Driver,1,1,0,2012-04-23,2012-04-29,OK
14,7,Donald Driver,Donald Driver,5,4,-39,2012-04-30,2012-05-06,OK
14,8,Donald Driver,Donald Driver,1,1,0,2012-05-07,2012-05-13,OK
14,9,Donald Driver,Donald Driver,2,2,21,2012-05-14,2012-05-20,OK
14,10,Donald Driver,Donald Driver,23,17,-83,2012-05-21,2012-05-27,OK
14,1,Gavin DeGraw,Gavin DeGraw,11,10,-28,2012-03-19,2012-03-25,OK
14,2,Gavin DeGraw,Gavin DeGraw,10,6,104,2012-03-26,2012-04-01,OK
14,3,Gavin DeGraw,Gavin DeGraw,6,5,104,2012-04-02,2012-04-08,OK
14,4,Gavin DeGraw,Gavin DeGraw,15,9,-1175,2012-04-09,2012-04-15,OK
14,5,Gavin DeGraw,Gavin DeGraw,11,8,-196,2012-04-16,2012-04-22,OK
14,6,Gavin DeGraw,Gavin DeGraw,7,5,39,2012-04-23,2012-04-29,OK
14,7,Gavin DeGraw,Gavin DeGraw,1,1,0,2012-04-30,2012-05-06,OK
14,8,Gavin DeGraw,Gavin DeGraw,3,3,703,2012-05-07,2012-05-13,OK
14,9,Gavin DeGraw,Gavin DeGraw,3,1,-42,2012-05-14,2012-05-20,OK
14,10,Gavin DeGraw,Gavin DeGraw,6,4,1,2012-05-21,2012-05-27,OK
14,1,Gladys Knight,Gladys Knight,11,8,640,2012-03-19,2012-03-25,OK
14,2,Gladys Knight,Gladys Knight,4,3,-72,2012-03-26,2012-04-01,OK
14,3,Gladys Knight,Gladys Knight,0,0,0,2012-04-02,2012-04-08,OK
14,4,Gladys Knight,Gladys Knight,1,1,0,2012-04-09,2012-04-15,OK
14,5,Gladys Knight,Gladys Knight,0,0,0,2012-04-16,2012-04-22,OK
14,6,Gladys Knight,Gladys Knight,9,7,440,2012-04-23,2012-04-29,OK
14,7,Gladys Knight,Gladys Knight,1,1,0,2012-04-30,2012-05-06,OK
14,8,Gladys Knight,Gladys Knight,1,1,0,2012-05-07,2012-05-13,OK
